id,itemUrl,title,picUrl,initialPrice,consultPrice,viewerCount,applyCount
766167512859,//sf-item.taobao.com/sf_item/766167512859.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区望京园603号楼9层1007号房屋,//img.alicdn.com/bao/uploaded/i4/2231208898/O1CN01D9F5rU2FbL7GHe9s7_!!2231208898-0-paimai_gov.jpg,1160000.0,2056454.0,21110,3
763016512113,//sf-item.taobao.com/sf_item/763016512113.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市昌平区东小口镇天通苑四区16号楼4层441室,//img.alicdn.com/bao/uploaded/i3/2231208898/O1CN01Owe6Ar2FbL72R2Sud_!!2231208898-0-paimai_gov.jpg,2160000.0,3853358.0,13699,0
768515190051,//sf-item.taobao.com/sf_item/768515190051.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市通州区八里桥南街68号3号楼11层1207房屋,//img.alicdn.com/bao/uploaded/i1/2240421956/O1CN018ysP821QJtdDLch0C_!!2240421956-0-paimai_gov.jpg,2745910.0,4903410.0,2387,0
768521149733,//sf-item.taobao.com/sf_item/768521149733.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区东三环南路17号B座24层25G,//img.alicdn.com/bao/uploaded/i4/2235258307/O1CN01NoM2bY2BEf2qhlY9X_!!2235258307-2-paimai_gov.png,4580000.0,8167215.0,1402,0
766670507794,//sf-item.taobao.com/sf_item/766670507794.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区双桥东路9号一区25号楼1至3层750,//img.alicdn.com/bao/uploaded/i1/2232785245/O1CN019YqbkI1ocGHoLxJHE_!!2232785245-0-paimai_gov.jpg,8834528.0,13803943.0,3629,0
768292234307,//sf-item.taobao.com/sf_item/768292234307.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市海淀区西钓鱼台嘉园4号楼15层1501室,//img.alicdn.com/bao/uploaded/i2/2408686333/O1CN01cdRKFu1weZD5TzWsy_!!2408686333-0-paimai_gov.jpg,12604735.0,14829100.0,3714,0
763176749535,//sf-item.taobao.com/sf_item/763176749535.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市昌平区东小口镇天通西苑三区27号楼11层1104号房屋,//img.alicdn.com/bao/uploaded/i1/2231208898/O1CN01kdOTsa2FbL739NtGd_!!2231208898-0-paimai_gov.jpg,4240000.0,7560420.0,4544,0
766078848891,//sf-item.taobao.com/sf_item/766078848891.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市海淀区蓝靛厂南路39号院2号楼7层4-701,//img.alicdn.com/bao/uploaded/i2/2207587574856/O1CN01lDBGGu1lk6DaP6p8H_!!2207587574856-0-paimai_gov.jpg,14245000.0,20350000.0,6624,0
766162931497,//sf-item.taobao.com/sf_item/766162931497.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市昌平区西关瑞明小区10号楼5层5单元503号房屋,//img.alicdn.com/bao/uploaded/i1/2231208898/O1CN01ZjW2N22FbL7Fg7xOH_!!2231208898-0-paimai_gov.jpg,1390000.0,2462086.0,18096,0
763616702907,//sf-item.taobao.com/sf_item/763616702907.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市顺义区裕龙花园六区23号楼4层三单元402:128.43(㎡),//img.alicdn.com/bao/uploaded/i4/2240322043/O1CN01uGywUC1Qxk5BUUNwA_!!2240322043-0-paimai_gov.jpg,3210000.0,4579300.0,4533,0
763758602765,//sf-item.taobao.com/sf_item/763758602765.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市丰台区葆台北路6号一区22号楼1至3层01（219.07㎡）,//img.alicdn.com/bao/uploaded/i2/2260867569/O1CN01J140xW25mekGM3kzr_!!2260867569-0-paimai_gov.jpg,12270000.0,17515376.66,5363,0
766167940784,//sf-item.taobao.com/sf_item/766167940784.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,大兴区三羊北街3号院18号楼-1至1层1单元101,//img.alicdn.com/bao/uploaded/i1/2040098540/O1CN01R3S3sd2CxNKDqNNaO_!!2040098540-0-paimai_gov.jpg,8983500.87,12833572.67,2208,0
765994793359,//sf-item.taobao.com/sf_item/765994793359.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市顺义区石园北区23号楼16层1601房产（110.85㎡）,//img.alicdn.com/bao/uploaded/i4/2240322043/O1CN01Densga1Qxk5K3acZM_!!2240322043-0-paimai_gov.jpg,2540000.0,3626790.33,4432,0
764841155962,//sf-item.taobao.com/sf_item/764841155962.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区慧忠北里310号楼10层1002号住宅,//img.alicdn.com/bao/uploaded/i4/3204299775/O1CN01JJ3JLA2M50Sqs4vYq_!!3204299775-0-paimai_gov.jpg,5696110.0,8137300.0,7422,1
763412498356,//sf-item.taobao.com/sf_item/763412498356.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区怡景园北里1号楼4层6B，产权证号为X京房权证朝字第1423407号,//img.alicdn.com/bao/uploaded/i2/2786168033/O1CN01m8qCUK29DAWCgFQSb_!!2786168033-0-paimai_gov.jpg,9344160.0,13348800.0,4263,0
765065832841,//sf-item.taobao.com/sf_item/765065832841.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区安翔南里7号楼6层2门602号,//img.alicdn.com/bao/uploaded/i4/2231298949/O1CN01qzPehJ2FyhJWK850M_!!2231298949-0-paimai_gov.jpg,2490000.0,3556187.0,4117,0
764464610033,//sf-item.taobao.com/sf_item/764464610033.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市北京经济技术开发区贵园南里戊区7号楼6层5单元601,//img.alicdn.com/bao/uploaded/i3/2240421944/O1CN01QSZ0tA1QEOs854XCj_!!2240421944-0-paimai_gov.jpg,2975000.0,4250000.0,5670,0
769079283795,//sf-item.taobao.com/sf_item/769079283795.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区南湖南路13号院2号楼3层2单元302号住宅、13号院5幢-2层2038号、2040号车位,//img.alicdn.com/bao/uploaded/i4/3175587432/O1CN01cOiyQn24luUIHg0Bo_!!3175587432-0-paimai_gov.jpg,18400000.0,0.0,408,0
766274643758,//sf-item.taobao.com/sf_item/766274643758.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市丰台区城南嘉园益城园7号楼8层3-803,//img.alicdn.com/bao/uploaded/i2/2046195679/O1CN010AoBuC1rp2BFFTcBd_!!2046195679-0-paimai_gov.jpg,6240000.0,8908876.66,3457,0
766146458093,//sf-item.taobao.com/sf_item/766146458093.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市丰台区西马场南里一区13号楼4层3-402,//img.alicdn.com/bao/uploaded/i2/2046195679/O1CN01yvawuD1rp2BBJ2cGi_!!2046195679-0-paimai_gov.jpg,4840000.0,6907166.33,2797,0
766180826206,//sf-item.taobao.com/sf_item/766180826206.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市丰台区蒲方路9号院3号楼8层803号,//img.alicdn.com/bao/uploaded/i3/2046195679/O1CN01iOzWpY1rp2B6xCzld_!!2046195679-0-paimai_gov.jpg,2220000.0,3171282.33,4066,0
765979967196,//sf-item.taobao.com/sf_item/765979967196.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区潘家园28号楼18层2单元18D（177.89㎡）,//img.alicdn.com/bao/uploaded/i3/2260867569/O1CN010h8mgb25mekHUqDFK_!!2260867569-0-paimai_gov.jpg,8412525.1,12017893.0,4606,0
766561520868,//sf-item.taobao.com/sf_item/766561520868.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区松榆花园（御景园）1号楼16-B,//img.alicdn.com/bao/uploaded/i3/2232785245/O1CN010978dM1ocGHyWqn7G_!!2232785245-0-paimai_gov.jpg,6340000.0,9055880.0,2257,0
765634904489,//sf-item.taobao.com/sf_item/765634904489.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市大兴区郁花园二里13号楼3层3-302,//img.alicdn.com/bao/uploaded/i2/2046195679/O1CN01hLSDha1rp2BEuS5iQ_!!2046195679-0-paimai_gov.jpg,3660000.0,5219639.0,4330,0
765823094680,//sf-item.taobao.com/sf_item/765823094680.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市昌平区回龙观镇龙兴园小区13号楼2层2单元202,//img.alicdn.com/bao/uploaded/i1/2231298949/O1CN010JnEmR2FyhJSCzJzX_!!2231298949-0-paimai_gov.jpg,3000000.0,0.0,4834,0
763341482346,//sf-item.taobao.com/sf_item/763341482346.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市海淀区西三旗花园一里25号楼3层1单元302（157.81㎡）,//img.alicdn.com/bao/uploaded/i3/2260867569/O1CN01RXvwMD25mejyUfDTj_!!2260867569-0-paimai_gov.jpg,9112437.6,16272210.0,13542,0
763230467544,//sf-item.taobao.com/sf_item/763230467544.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,（破）深圳瀚明投资公司名下北京市西城区西四北六条 33 号的四合院,//img.alicdn.com/bao/uploaded/i2/2209930427874/O1CN01a5HmOD282LXbQr6gV_!!2209930427874-0-paimai_gov.jpg,129920560.0,129920560.0,41614,0
761633146398,//sf-item.taobao.com/sf_item/761633146398.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区甘露园南里二区14号楼6层8单元0862室房屋,//img.alicdn.com/bao/uploaded/i3/3175559532/O1CN01qUXfhE2KHiDQj56KW_!!3175559532-0-paimai_gov.jpg,2697220.4,3853172.0,7999,0
764562533702,//sf-item.taobao.com/sf_item/764562533702.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市通州区杨庄北里4号楼1单元801号房产,//img.alicdn.com/bao/uploaded/i2/2594886542/O1CN01F8He7P1yCHz7AzODd_!!2594886542-0-paimai_gov.jpg,2360000.0,3326826.0,4264,0
765045683259,//sf-item.taobao.com/sf_item/765045683259.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区青年路西里5号院3号楼8层3单元902号,//img.alicdn.com/bao/uploaded/i1/2232785245/O1CN01RXpHpb1ocGHnGjQd7_!!2232785245-0-paimai_gov.jpg,13850000.0,19785300.0,5124,0
765113296096,//sf-item.taobao.com/sf_item/765113296096.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市通州区葛布店东里47号楼6层C2-2-6的不动产,//img.alicdn.com/bao/uploaded/i4/2240421956/O1CN01YKD1TQ1QJtcvUq5pO_!!2240421956-2-paimai_gov.png,2362845.0,3375492.0,3935,0
766644161089,//sf-item.taobao.com/sf_item/766644161089.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区域清街2号院4号楼12层5单元1202房屋,//img.alicdn.com/bao/uploaded/i3/2235258307/O1CN01evUZxi2BEf2i8rJ3q_!!2235258307-0-paimai_gov.jpg,7512341.0,0.0,1716,0
766740563330,//sf-item.taobao.com/sf_item/766740563330.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区朝阳公园西路9号1幢1-2层1717号,//img.alicdn.com/bao/uploaded/i2/2143207404/O1CN01qWWEIH24Z5OW9sEFg_!!2143207404-0-paimai_gov.jpg,11353552.0,16219360.0,3335,0
766849213638,//sf-item.taobao.com/sf_item/766849213638.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市顺义区军营南街12号院3号楼7层718房产,//img.alicdn.com/bao/uploaded/i1/3391748657/O1CN01bvh1rf2DoxfI1SBn6_!!3391748657-0-paimai_gov.jpg,1280055.2,1600069.0,3552,0
765713446926,//sf-item.taobao.com/sf_item/765713446926.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市门头沟区滨河路23号西山御园16号楼1301号,//img.alicdn.com/bao/uploaded/i4/3017619903/O1CN01IRXShI2N1dA266zLP_!!3017619903-0-paimai_gov.jpg,8411688.0,11682900.0,3002,0
763573003895,//sf-item.taobao.com/sf_item/763573003895.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市大兴区三羊南街远洋天著&middot;悦山10号院2号楼6层1单元601号房产,//img.alicdn.com/bao/uploaded/i1/3075610980/O1CN01029lHb1J6t3rcyX4Y_!!3075610980-0-paimai_gov.jpg,8200000.0,10240097.0,3940,0
766721533074,//sf-item.taobao.com/sf_item/766721533074.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市通州区新华西街60号院1号楼3层120-4号,//img.alicdn.com/bao/uploaded/i4/2143207404/O1CN01Xj0ca624Z5OWtaNmT_!!2143207404-0-paimai_gov.jpg,16724659.7,23892371.0,4303,0
762531691060,//sf-item.taobao.com/sf_item/762531691060.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市经济技术开发区凉水河一街74号楼-1层至3层乙房产,//img.alicdn.com/bao/uploaded/i1/3220953648/O1CN01I1MXyT1coplVk7IAN_!!3220953648-0-paimai_gov.jpg,18542863.0,33112253.0,10002,0
766054808290,//sf-item.taobao.com/sf_item/766054808290.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市昌平区北七家镇温泉花园27号楼6层4单元601号房屋,//img.alicdn.com/bao/uploaded/i4/2231208898/O1CN01hZ7oNE2FbL7Fgnz0a_!!2231208898-0-paimai_gov.jpg,2720000.0,4841388.0,9642,0
766658370775,//sf-item.taobao.com/sf_item/766658370775.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市西城区报国寺东夹道乙3号楼6层三单元601房屋,//img.alicdn.com/bao/uploaded/i3/2235258307/O1CN01qubuwM2BEf2hk2upn_!!2235258307-0-paimai_gov.jpg,4970000.0,0.0,4666,0
766565820746,//sf-item.taobao.com/sf_item/766565820746.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市门头沟区月季园38号楼1层2单元102号,//img.alicdn.com/bao/uploaded/i4/2046195679/O1CN01Ui5UAm1rp2BL0vynP_!!2046195679-0-paimai_gov.jpg,2280000.0,3247086.0,2387,0
766828525011,//sf-item.taobao.com/sf_item/766828525011.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市朝阳区周庄山水文园206号楼4-5层2单元402室房产,//img.alicdn.com/bao/uploaded/i3/1666399500/O1CN01ZJof0v2K33YFd3ITB_!!1666399500-0-paimai_gov.jpg,27000000.0,33324900.0,2086,0
768670386051,//sf-item.taobao.com/sf_item/768670386051.htm?track_id=e8e596ca-7c03-4b75-bf32-d04eb4c3e357,北京市海淀区苏州街3号3层的303号和304号房产,//img.alicdn.com/bao/uploaded/i4/3277097054/O1CN01yPpXGy21ymm0t5Yrl_!!3277097054-0-paimai_gov.jpg,27016275.0,42212929.0,622,0
